videoId,channelId,durationSecs,errorType,videoViews,channelViews,lr,subs,removeTime
AW-CQItCpGA,UCMRq9ADyETX-Touo4Srph5g,368.0,Unavailable,638.0,142350141.0,C,156000.0,2805.0
U5zWDXhuS_s,UCMRq9ADyETX-Touo4Srph5g,240.0,Unavailable,12479.0,142350141.0,C,156000.0,3079.0
tC3w8VViOow,UCMRq9ADyETX-Touo4Srph5g,173.0,Unavailable,458.0,142350141.0,C,156000.0,2891.0
F5W9KYLWxAU,UCMRq9ADyETX-Touo4Srph5g,82.0,Unavailable,1025.0,142350141.0,C,156000.0,2835.0
4BI0b3XuY7Q,UCMRq9ADyETX-Touo4Srph5g,232.0,Unavailable,205.0,142350141.0,C,156000.0,2806.0
6AYVEuqtLwg,UCMRq9ADyETX-Touo4Srph5g,209.0,Unavailable,570.0,142350141.0,C,156000.0,3214.0
IDqm1__KbZU,UCMRq9ADyETX-Touo4Srph5g,259.0,Unavailable,274.0,142350141.0,C,156000.0,3076.0
jrWDKQABilE,UCMRq9ADyETX-Touo4Srph5g,246.0,Unavailable,392.0,142350141.0,C,156000.0,3184.0
L0f2GnQHHwo,UCMRq9ADyETX-Touo4Srph5g,200.0,Unavailable,62.0,142350141.0,C,156000.0,3152.0
aCOnMdggsuQ,UCMRq9ADyETX-Touo4Srph5g,48.0,Unavailable,57259.0,142350141.0,C,156000.0,3198.0
-gMA8qUlFC0,UCMRq9ADyETX-Touo4Srph5g,677.0,Unavailable,51178.0,142350141.0,C,156000.0,3009.0
bV9dVxdM5M0,UCMRq9ADyETX-Touo4Srph5g,208.0,Unavailable,3039.0,142350141.0,C,156000.0,2947.0
Efn-78MA9hA,UCMRq9ADyETX-Touo4Srph5g,601.0,Unavailable,5628.0,142350141.0,C,156000.0,2905.0
tLdM1gwepqk,UCMRq9ADyETX-Touo4Srph5g,180.0,Unavailable,299.0,142350141.0,C,156000.0,3075.0
Afivtizk5TA,UCMRq9ADyETX-Touo4Srph5g,345.0,Unavailable,167.0,142350141.0,C,156000.0,3168.0
o4umaI-nknA,UCMRq9ADyETX-Touo4Srph5g,179.0,Unavailable,86.0,142350141.0,C,156000.0,2911.0
aFU6H1Hm3-E,UCMRq9ADyETX-Touo4Srph5g,381.0,Unavailable,191.0,142350141.0,C,156000.0,3106.0
gPyYPUAL0DY,UCMRq9ADyETX-Touo4Srph5g,93.0,Unavailable,30.0,142350141.0,C,156000.0,3039.0
zyTeLsug0hc,UCMRq9ADyETX-Touo4Srph5g,253.0,Unavailable,130.0,142350141.0,C,156000.0,2890.0
O1TMpWw398I,UCMRq9ADyETX-Touo4Srph5g,399.0,Unavailable,569.0,142350141.0,C,156000.0,2879.0
vApXpDYKb7Y,UCMRq9ADyETX-Touo4Srph5g,195.0,Unavailable,590.0,142350141.0,C,156000.0,2802.0
Ewx25GODhuA,UCMRq9ADyETX-Touo4Srph5g,619.0,Unavailable,3374.0,142350141.0,C,156000.0,3034.0
eZnLSq1hpck,UCMRq9ADyETX-Touo4Srph5g,181.0,Unavailable,587.0,142350141.0,C,156000.0,2891.0
8fUwxan3_r8,UCMRq9ADyETX-Touo4Srph5g,263.0,Unavailable,3303.0,142350141.0,C,156000.0,2913.0
b6hoSbh3iw0,UCMRq9ADyETX-Touo4Srph5g,355.0,Unavailable,32749.0,142350141.0,C,156000.0,2850.0
wmYyITi7lZ4,UCMRq9ADyETX-Touo4Srph5g,269.0,Unavailable,1800.0,142350141.0,C,156000.0,2816.0
SXfasmWSpzg,UCMRq9ADyETX-Touo4Srph5g,323.0,Unavailable,1906.0,142350141.0,C,156000.0,2964.0
gS19Z1XCMQo,UCMRq9ADyETX-Touo4Srph5g,248.0,Unavailable,968.0,142350141.0,C,156000.0,2973.0
75qIsIxC6PA,UCMRq9ADyETX-Touo4Srph5g,285.0,Unavailable,39.0,142350141.0,C,156000.0,2990.0
h1COkCRInKw,UCMRq9ADyETX-Touo4Srph5g,224.0,Unavailable,1320.0,142350141.0,C,156000.0,2891.0
tdc00GjhdeE,UCMRq9ADyETX-Touo4Srph5g,539.0,Unavailable,163.0,142350141.0,C,156000.0,2935.0
uCtrADCLdZM,UCMRq9ADyETX-Touo4Srph5g,293.0,Unavailable,74.0,142350141.0,C,156000.0,2902.0
iKEBvChgMmo,UCMRq9ADyETX-Touo4Srph5g,254.0,Unavailable,122019.0,142350141.0,C,156000.0,3143.0
qcE3tmOh0Uk,UCMRq9ADyETX-Touo4Srph5g,297.0,Unavailable,3253.0,142350141.0,C,156000.0,2822.0
XCR7M4UCNOc,UCMRq9ADyETX-Touo4Srph5g,47.0,Unavailable,49.0,142350141.0,C,156000.0,3113.0
8V7qYJzsgAw,UCMRq9ADyETX-Touo4Srph5g,130.0,Unavailable,717.0,142350141.0,C,156000.0,2863.0
y81K_CYUFMw,UCMRq9ADyETX-Touo4Srph5g,433.0,Unavailable,384.0,142350141.0,C,156000.0,2671.0
pwOeviusQQ4,UCMRq9ADyETX-Touo4Srph5g,274.0,Unavailable,2685.0,142350141.0,C,156000.0,2923.0
4fl549VKwlk,UCMRq9ADyETX-Touo4Srph5g,129.0,Unavailable,161.0,142350141.0,C,156000.0,2814.0
x0LwvOlirj0,UCMRq9ADyETX-Touo4Srph5g,99.0,Unavailable,18.0,142350141.0,C,156000.0,2991.0
j5ynTFBGwvI,UCMRq9ADyETX-Touo4Srph5g,230.0,Unavailable,967.0,142350141.0,C,156000.0,3018.0
ecyDxSS99Fk,UCMRq9ADyETX-Touo4Srph5g,171.0,Unavailable,138.0,142350141.0,C,156000.0,2768.0
q7o6tVMNF1M,UCMRq9ADyETX-Touo4Srph5g,273.0,Unavailable,13751.0,142350141.0,C,156000.0,2892.0
l5Q0s_d-N8U,UCMRq9ADyETX-Touo4Srph5g,165.0,Unavailable,386.0,142350141.0,C,156000.0,2871.0
qJi_qmOOtEo,UCMRq9ADyETX-Touo4Srph5g,590.0,Unavailable,859.0,142350141.0,C,156000.0,2758.0
CFdEHH0RT1Q,UCMRq9ADyETX-Touo4Srph5g,290.0,Unavailable,520.0,142350141.0,C,156000.0,3032.0
cfSTkJtjx5Q,UCMRq9ADyETX-Touo4Srph5g,338.0,Unavailable,302.0,142350141.0,C,156000.0,2964.0
brc-WNdbglo,UCMRq9ADyETX-Touo4Srph5g,209.0,Unavailable,267.0,142350141.0,C,156000.0,2842.0
D8yqvqsfEoI,UCMRq9ADyETX-Touo4Srph5g,328.0,Unavailable,12078.0,142350141.0,C,156000.0,2861.0
kd0v9_jZi8w,UCMRq9ADyETX-Touo4Srph5g,53.0,Unavailable,68.0,142350141.0,C,156000.0,3180.0
0HJcjt70pos,UCMRq9ADyETX-Touo4Srph5g,72.0,Unavailable,964.0,142350141.0,C,156000.0,2779.0
8FdngfDO75w,UCMRq9ADyETX-Touo4Srph5g,353.0,Unavailable,104.0,142350141.0,C,156000.0,1942.0
r8aY7MAUxhg,UCMRq9ADyETX-Touo4Srph5g,175.0,Unavailable,81.0,142350141.0,C,156000.0,3089.0
UaoXos_lY5w,UCMRq9ADyETX-Touo4Srph5g,252.0,Unavailable,267.0,142350141.0,C,156000.0,2759.0
95Ddbsgu1Gs,UCMRq9ADyETX-Touo4Srph5g,284.0,Unavailable,203.0,142350141.0,C,156000.0,2783.0
afCn8Gnmf70,UCMRq9ADyETX-Touo4Srph5g,303.0,Unavailable,1057.0,142350141.0,C,156000.0,2854.0
PZ4J2BQx-4s,UCMRq9ADyETX-Touo4Srph5g,266.0,Unavailable,341.0,142350141.0,C,156000.0,2803.0
YZoXzmiptJA,UCMRq9ADyETX-Touo4Srph5g,180.0,Unavailable,198.0,142350141.0,C,156000.0,2905.0
Lg7BH_5gWvs,UCMRq9ADyETX-Touo4Srph5g,171.0,Unavailable,121.0,142350141.0,C,156000.0,3093.0
f0QG1ig0PMY,UCMRq9ADyETX-Touo4Srph5g,222.0,Unavailable,208.0,142350141.0,C,156000.0,2765.0
hwgYS7eBKhM,UCMRq9ADyETX-Touo4Srph5g,151.0,Unavailable,65.0,142350141.0,C,156000.0,3074.0
jbKAPUsBknk,UCMRq9ADyETX-Touo4Srph5g,236.0,Unavailable,36.0,142350141.0,C,156000.0,1964.0
xHMZ-f-wY7A,UCMRq9ADyETX-Touo4Srph5g,103.0,Unavailable,150.0,142350141.0,C,156000.0,2900.0
ggsRfNjFO9I,UCMRq9ADyETX-Touo4Srph5g,102.0,Unavailable,20380.0,142350141.0,C,156000.0,2876.0
b7cGmDBbydg,UCMRq9ADyETX-Touo4Srph5g,219.0,Unavailable,1712.0,142350141.0,C,156000.0,3251.0
YiQRhr6mtcw,UCMRq9ADyETX-Touo4Srph5g,242.0,Unavailable,221.0,142350141.0,C,156000.0,3259.0
WTCsGQfoQXo,UCMRq9ADyETX-Touo4Srph5g,173.0,Unavailable,338.0,142350141.0,C,156000.0,987.0
OJZFTkwsNmE,UCMRq9ADyETX-Touo4Srph5g,284.0,Unavailable,174.0,142350141.0,C,156000.0,2762.0
2XJ5DcdRLgA,UCMRq9ADyETX-Touo4Srph5g,249.0,Unavailable,49.0,142350141.0,C,156000.0,3169.0
7--HAjH7pGA,UCMRq9ADyETX-Touo4Srph5g,93.0,Unavailable,146.0,142350141.0,C,156000.0,2904.0
vx4tYRqEzLw,UCMRq9ADyETX-Touo4Srph5g,153.0,Unavailable,8129.0,142350141.0,C,156000.0,2013.0
05QThZh0tII,UCMRq9ADyETX-Touo4Srph5g,869.0,Unavailable,1107.0,142350141.0,C,156000.0,1819.0
ooZSaUSL-xM,UCMRq9ADyETX-Touo4Srph5g,126.0,Unavailable,233.0,142350141.0,C,156000.0,3040.0
BGQ3gYdYNsY,UCMRq9ADyETX-Touo4Srph5g,72.0,Unavailable,1605.0,142350141.0,C,156000.0,3515.0
sum60knqeMU,UCMRq9ADyETX-Touo4Srph5g,175.0,Unavailable,194.0,142350141.0,C,156000.0,2974.0
gaIqUUNBLdg,UCMRq9ADyETX-Touo4Srph5g,319.0,Unavailable,821.0,142350141.0,C,156000.0,3126.0
qt0luQTsMsM,UCMRq9ADyETX-Touo4Srph5g,208.0,Unavailable,135.0,142350141.0,C,156000.0,2817.0
uDOfyhmZZQ8,UCMRq9ADyETX-Touo4Srph5g,488.0,Unavailable,450.0,142350141.0,C,156000.0,2999.0
zsqew6clxyA,UCMRq9ADyETX-Touo4Srph5g,336.0,Unavailable,97.0,142350141.0,C,156000.0,3174.0
tRC0qyMEXss,UCMRq9ADyETX-Touo4Srph5g,240.0,Unavailable,10452.0,142350141.0,C,156000.0,3279.0
72rIUGE_Bmw,UCMRq9ADyETX-Touo4Srph5g,328.0,Unavailable,308.0,142350141.0,C,156000.0,2915.0
-BKFLCev04s,UCMRq9ADyETX-Touo4Srph5g,175.0,Unavailable,126.0,142350141.0,C,156000.0,2825.0
1yKm3ttgCWU,UCMRq9ADyETX-Touo4Srph5g,185.0,Unavailable,176.0,142350141.0,C,156000.0,2907.0
_4ikq5352mk,UCMRq9ADyETX-Touo4Srph5g,191.0,Unavailable,165064.0,142350141.0,C,156000.0,3199.0
RWWyRQ4_WvI,UCMRq9ADyETX-Touo4Srph5g,363.0,Unavailable,631.0,142350141.0,C,156000.0,2931.0
sLOXyf-MP4k,UCMRq9ADyETX-Touo4Srph5g,221.0,Unavailable,667.0,142350141.0,C,156000.0,2758.0
IAb_Nd_XTB0,UCMRq9ADyETX-Touo4Srph5g,332.0,Unavailable,7202.0,142350141.0,C,156000.0,2809.0
lHzVGEOHLUE,UCMRq9ADyETX-Touo4Srph5g,133.0,Unavailable,438.0,142350141.0,C,156000.0,3015.0
WApHFKpnVAI,UCMRq9ADyETX-Touo4Srph5g,134.0,Unavailable,118.0,142350141.0,C,156000.0,2904.0
sau6XPTlqMQ,UCMRq9ADyETX-Touo4Srph5g,337.0,Unavailable,102.0,142350141.0,C,156000.0,2993.0
6ZZnBJLW40I,UCMRq9ADyETX-Touo4Srph5g,73.0,Unavailable,217.0,142350141.0,C,156000.0,2767.0
ywl65uQj9vA,UCMRq9ADyETX-Touo4Srph5g,262.0,Unavailable,210.0,142350141.0,C,156000.0,2777.0
nkd44Sq23Ms,UCMRq9ADyETX-Touo4Srph5g,162.0,Unavailable,257.0,142350141.0,C,156000.0,2833.0
V3mVsLfJxRw,UCMRq9ADyETX-Touo4Srph5g,188.0,Unavailable,300.0,142350141.0,C,156000.0,2941.0
Z5lvqLnom0U,UCMRq9ADyETX-Touo4Srph5g,172.0,Unavailable,131.0,142350141.0,C,156000.0,3097.0
Jux-nCrBx9Y,UCMRq9ADyETX-Touo4Srph5g,145.0,Unavailable,64.0,142350141.0,C,156000.0,3112.0
_qqLewCyV-Q,UCMRq9ADyETX-Touo4Srph5g,175.0,Unavailable,580.0,142350141.0,C,156000.0,3107.0
iwcCNtqVJE4,UCMRq9ADyETX-Touo4Srph5g,38.0,Unavailable,974.0,142350141.0,C,156000.0,3063.0
2OGWrHkzpXc,UCMRq9ADyETX-Touo4Srph5g,266.0,Unavailable,2180.0,142350141.0,C,156000.0,3167.0
xy2owHuEPf8,UCMRq9ADyETX-Touo4Srph5g,79.0,Unavailable,303.0,142350141.0,C,156000.0,3045.0
rH3ng30I3yM,UCMRq9ADyETX-Touo4Srph5g,270.0,Unavailable,84.0,142350141.0,C,156000.0,3041.0
LeOLmHGE2DU,UCMRq9ADyETX-Touo4Srph5g,305.0,Unavailable,2472.0,142350141.0,C,156000.0,3223.0
2m4oKS3AV70,UCMRq9ADyETX-Touo4Srph5g,144.0,Unavailable,75.0,142350141.0,C,156000.0,2943.0
ewtchYLx9ek,UCMRq9ADyETX-Touo4Srph5g,333.0,Unavailable,9505.0,142350141.0,C,156000.0,3095.0
f_k4xOpZN-w,UCMRq9ADyETX-Touo4Srph5g,138.0,Unavailable,619.0,142350141.0,C,156000.0,2805.0
Gt50tm6l8x8,UCMRq9ADyETX-Touo4Srph5g,71.0,Unavailable,270.0,142350141.0,C,156000.0,3010.0
wyMCB9q3_T0,UCMRq9ADyETX-Touo4Srph5g,180.0,Unavailable,69.0,142350141.0,C,156000.0,3017.0
2GRtcflDoNY,UCMRq9ADyETX-Touo4Srph5g,254.0,Unavailable,146.0,142350141.0,C,156000.0,2992.0
SEoDvy2CCKY,UCMRq9ADyETX-Touo4Srph5g,359.0,Unavailable,1160.0,142350141.0,C,156000.0,3077.0
ekRAUkX9Cqc,UCMRq9ADyETX-Touo4Srph5g,119.0,Unavailable,75.0,142350141.0,C,156000.0,2865.0
Aaq8Ez0mK1A,UCMRq9ADyETX-Touo4Srph5g,221.0,Unavailable,231230.0,142350141.0,C,156000.0,3172.0
UQYp4jHg3Uc,UCMRq9ADyETX-Touo4Srph5g,368.0,Unavailable,61293.0,142350141.0,C,156000.0,2904.0
Ra0GN7I9uO4,UCMRq9ADyETX-Touo4Srph5g,608.0,Unavailable,397.0,142350141.0,C,156000.0,3699.0
qk5j_NACGTE,UCMRq9ADyETX-Touo4Srph5g,235.0,Unavailable,192.0,142350141.0,C,156000.0,2766.0
GwP2ibIsTc8,UCMRq9ADyETX-Touo4Srph5g,128.0,Unavailable,678.0,142350141.0,C,156000.0,2819.0
BaDPT8u3t0M,UCMRq9ADyETX-Touo4Srph5g,311.0,Unavailable,90.0,142350141.0,C,156000.0,2890.0
6oj5uRikmoc,UCMRq9ADyETX-Touo4Srph5g,176.0,Unavailable,322.0,142350141.0,C,156000.0,3061.0
7FcPeOVUygE,UCMRq9ADyETX-Touo4Srph5g,429.0,Unavailable,647.0,142350141.0,C,156000.0,2885.0
Td3Gy1eOk88,UCMRq9ADyETX-Touo4Srph5g,120.0,Unavailable,632.0,142350141.0,C,156000.0,2750.0
StTzmtKUSjU,UCMRq9ADyETX-Touo4Srph5g,364.0,Unavailable,23191.0,142350141.0,C,156000.0,2931.0
adV81XWkVd4,UCMRq9ADyETX-Touo4Srph5g,289.0,Unavailable,397.0,142350141.0,C,156000.0,1880.0
seIgBme-5kw,UCMRq9ADyETX-Touo4Srph5g,195.0,Unavailable,225.0,142350141.0,C,156000.0,1838.0
vf1hq8x9PE8,UCMRq9ADyETX-Touo4Srph5g,214.0,Unavailable,3245.0,142350141.0,C,156000.0,2953.0
rKXcwzr7L3E,UCMRq9ADyETX-Touo4Srph5g,513.0,Unavailable,342.0,142350141.0,C,156000.0,2799.0
sv7j1n7U0Aw,UCMRq9ADyETX-Touo4Srph5g,89.0,Unavailable,1970.0,142350141.0,C,156000.0,2820.0
cQ5LYJs92Dw,UCMRq9ADyETX-Touo4Srph5g,259.0,Unavailable,195.0,142350141.0,C,156000.0,2020.0
i7OkBWbCNqM,UCMRq9ADyETX-Touo4Srph5g,115.0,Unavailable,158.0,142350141.0,C,156000.0,2941.0
3apZM_zJRWQ,UCMRq9ADyETX-Touo4Srph5g,268.0,Unavailable,124.0,142350141.0,C,156000.0,2817.0
LAkjweOKal4,UCMRq9ADyETX-Touo4Srph5g,362.0,Unavailable,79.0,142350141.0,C,156000.0,3150.0
pZPgbhsAUM0,UCMRq9ADyETX-Touo4Srph5g,269.0,Unavailable,399.0,142350141.0,C,156000.0,2943.0
U2lg2auSQ7M,UCMRq9ADyETX-Touo4Srph5g,236.0,Unavailable,228.0,142350141.0,C,156000.0,2850.0
lChU3tRJt6o,UCMRq9ADyETX-Touo4Srph5g,187.0,Unavailable,132.0,142350141.0,C,156000.0,2831.0
1FmHzQHj4aE,UCMRq9ADyETX-Touo4Srph5g,338.0,Unavailable,2180.0,142350141.0,C,156000.0,3152.0
TuUKL_JipOk,UCMRq9ADyETX-Touo4Srph5g,367.0,Unavailable,336.0,142350141.0,C,156000.0,2897.0
q_AW2Ng8IxE,UCMRq9ADyETX-Touo4Srph5g,129.0,Unavailable,569.0,142350141.0,C,156000.0,3079.0
CrcoyfzX67E,UCMRq9ADyETX-Touo4Srph5g,104.0,Unavailable,142.0,142350141.0,C,156000.0,2924.0
v536NT0tENs,UCMRq9ADyETX-Touo4Srph5g,258.0,Unavailable,376.0,142350141.0,C,156000.0,3090.0
eclag1G4Ay0,UCMRq9ADyETX-Touo4Srph5g,171.0,Unavailable,106.0,142350141.0,C,156000.0,2991.0
CmjCyzHqiCU,UCMRq9ADyETX-Touo4Srph5g,128.0,Unavailable,157.0,142350141.0,C,156000.0,2848.0
jeZ0uesLHv4,UCMRq9ADyETX-Touo4Srph5g,104.0,Unavailable,122.0,142350141.0,C,156000.0,3025.0
Ev79Erj6Q0M,UCMRq9ADyETX-Touo4Srph5g,129.0,Unavailable,9480.0,142350141.0,C,156000.0,2926.0
VpwtH0fNHdQ,UCMRq9ADyETX-Touo4Srph5g,286.0,Unavailable,175.0,142350141.0,C,156000.0,3001.0
jiyVgZNAhUg,UCMRq9ADyETX-Touo4Srph5g,254.0,Unavailable,126.0,142350141.0,C,156000.0,2964.0
iNXayFV71Rw,UCMRq9ADyETX-Touo4Srph5g,348.0,Unavailable,251.0,142350141.0,C,156000.0,2813.0
0bQdPVokUOg,UCMRq9ADyETX-Touo4Srph5g,124.0,Unavailable,13117.0,142350141.0,C,156000.0,2757.0
vDHM3mmcjGs,UCMRq9ADyETX-Touo4Srph5g,205.0,Unavailable,3477.0,142350141.0,C,156000.0,2937.0
uq3g02LOkQw,UCMRq9ADyETX-Touo4Srph5g,102.0,Unavailable,23.0,142350141.0,C,156000.0,2898.0
AYSKLadc3J8,UCMRq9ADyETX-Touo4Srph5g,218.0,Unavailable,57045.0,142350141.0,C,156000.0,2998.0
hE5hU__Wyfs,UCMRq9ADyETX-Touo4Srph5g,165.0,Unavailable,303.0,142350141.0,C,156000.0,2809.0
nLuYEPL1eBA,UCMRq9ADyETX-Touo4Srph5g,93.0,Unavailable,252.0,142350141.0,C,156000.0,3085.0
btZ1TR8IaXI,UCMRq9ADyETX-Touo4Srph5g,167.0,Unavailable,3837.0,142350141.0,C,156000.0,3088.0
pAJh3uDjcKs,UCMRq9ADyETX-Touo4Srph5g,63.0,Unavailable,284.0,142350141.0,C,156000.0,2966.0
BZRe2lin5yg,UCMRq9ADyETX-Touo4Srph5g,144.0,Unavailable,31050.0,142350141.0,C,156000.0,3788.0
J28TUUzCfFA,UCMRq9ADyETX-Touo4Srph5g,133.0,Unavailable,238.0,142350141.0,C,156000.0,2913.0
Kl0AcO_NMSg,UCMRq9ADyETX-Touo4Srph5g,322.0,Unavailable,21641.0,142350141.0,C,156000.0,3137.0
80uWVBp27AA,UCMRq9ADyETX-Touo4Srph5g,370.0,Unavailable,114.0,142350141.0,C,156000.0,2966.0
h-og9MWL1Eo,UCMRq9ADyETX-Touo4Srph5g,243.0,Unavailable,71.0,142350141.0,C,156000.0,2892.0
BvVdpQRB-40,UCMRq9ADyETX-Touo4Srph5g,397.0,Unavailable,264.0,142350141.0,C,156000.0,2780.0
sh73HbfmwzE,UCMRq9ADyETX-Touo4Srph5g,105.0,Unavailable,143.0,142350141.0,C,156000.0,3087.0
JUeT7qeDjcI,UCMRq9ADyETX-Touo4Srph5g,184.0,Unavailable,5728.0,142350141.0,C,156000.0,2925.0
Qvnjd_yl5rg,UCMRq9ADyETX-Touo4Srph5g,339.0,Unavailable,320.0,142350141.0,C,156000.0,2901.0
p9FXeHPnptE,UCMRq9ADyETX-Touo4Srph5g,274.0,Unavailable,43635.0,142350141.0,C,156000.0,2994.0
xoHXTL94nZk,UCMRq9ADyETX-Touo4Srph5g,301.0,Unavailable,428.0,142350141.0,C,156000.0,2842.0
-jt5oilhYEA,UCMRq9ADyETX-Touo4Srph5g,208.0,Unavailable,99.0,142350141.0,C,156000.0,2804.0
WX-DFGhgnuc,UCMRq9ADyETX-Touo4Srph5g,243.0,Unavailable,54.0,142350141.0,C,156000.0,3220.0
gyKnryy8DUA,UCMRq9ADyETX-Touo4Srph5g,218.0,Unavailable,348.0,142350141.0,C,156000.0,2767.0
Zmt-voSAsnc,UCMRq9ADyETX-Touo4Srph5g,103.0,Unavailable,39.0,142350141.0,C,156000.0,3033.0
LDNiei19Q1Q,UCMRq9ADyETX-Touo4Srph5g,175.0,Unavailable,117.0,142350141.0,C,156000.0,2997.0
uV36CU9bT7g,UCMRq9ADyETX-Touo4Srph5g,110.0,Unavailable,563.0,142350141.0,C,156000.0,2987.0
s1ZBoOM35TE,UCMRq9ADyETX-Touo4Srph5g,209.0,Unavailable,648.0,142350141.0,C,156000.0,3021.0
5iF4hkcUV-c,UCMRq9ADyETX-Touo4Srph5g,283.0,Unavailable,63.0,142350141.0,C,156000.0,2932.0
xBmhjawrer4,UCMRq9ADyETX-Touo4Srph5g,412.0,Unavailable,119.0,142350141.0,C,156000.0,1934.0
ZWfbw9u8y_o,UCMRq9ADyETX-Touo4Srph5g,170.0,Unavailable,188.0,142350141.0,C,156000.0,2962.0
m20JUTbRdVM,UCMRq9ADyETX-Touo4Srph5g,162.0,Unavailable,250.0,142350141.0,C,156000.0,2787.0
A171hUSWAmw,UCMRq9ADyETX-Touo4Srph5g,374.0,Unavailable,625.0,142350141.0,C,156000.0,2837.0
AVdt9TkRgSg,UCMRq9ADyETX-Touo4Srph5g,157.0,Unavailable,932.0,142350141.0,C,156000.0,2931.0
nU4yuLvmry0,UCMRq9ADyETX-Touo4Srph5g,122.0,Unavailable,110.0,142350141.0,C,156000.0,2983.0
B-Pk705nuCI,UCMRq9ADyETX-Touo4Srph5g,156.0,Unavailable,580.0,142350141.0,C,156000.0,2835.0
ahLyFcwgeh0,UCMRq9ADyETX-Touo4Srph5g,220.0,Unavailable,515.0,142350141.0,C,156000.0,2941.0
4QSLV3jnOf4,UCMRq9ADyETX-Touo4Srph5g,341.0,Unavailable,221.0,142350141.0,C,156000.0,3179.0
blDnieGgWnI,UCMRq9ADyETX-Touo4Srph5g,427.0,Unavailable,128.0,142350141.0,C,156000.0,1900.0
vJqz2y2afKM,UCMRq9ADyETX-Touo4Srph5g,146.0,Unavailable,297.0,142350141.0,C,156000.0,2902.0
3oVN4wfiALE,UCMRq9ADyETX-Touo4Srph5g,175.0,Unavailable,599.0,142350141.0,C,156000.0,2763.0
wrJ0XQ4rlwM,UCMRq9ADyETX-Touo4Srph5g,136.0,Unavailable,394.0,142350141.0,C,156000.0,2037.0
40oXwq_usLI,UCMRq9ADyETX-Touo4Srph5g,157.0,Unavailable,1366.0,142350141.0,C,156000.0,2949.0
zsqfrVi47a8,UCMRq9ADyETX-Touo4Srph5g,259.0,Unavailable,253.0,142350141.0,C,156000.0,2927.0
KraixlRoqcg,UCMRq9ADyETX-Touo4Srph5g,204.0,Unavailable,288.0,142350141.0,C,156000.0,2921.0
NGbmf3_1w9A,UCMRq9ADyETX-Touo4Srph5g,313.0,Unavailable,4169.0,142350141.0,C,156000.0,3152.0
4RJovpnpTfc,UCMRq9ADyETX-Touo4Srph5g,485.0,Unavailable,529.0,142350141.0,C,156000.0,2929.0
GnsZ7BNLgsA,UCMRq9ADyETX-Touo4Srph5g,293.0,Unavailable,280.0,142350141.0,C,156000.0,2797.0
WWzqq4s-1Z0,UCMRq9ADyETX-Touo4Srph5g,306.0,Unavailable,108.0,142350141.0,C,156000.0,3036.0
5KoKeMRlqKo,UCMRq9ADyETX-Touo4Srph5g,217.0,Unavailable,138.0,142350141.0,C,156000.0,2062.0
ryMhmUiwpPQ,UCMRq9ADyETX-Touo4Srph5g,184.0,Unavailable,90.0,142350141.0,C,156000.0,2981.0
GeOyN49SzZo,UCMRq9ADyETX-Touo4Srph5g,134.0,Unavailable,82.0,142350141.0,C,156000.0,2753.0
FifcI-qoJWk,UCMRq9ADyETX-Touo4Srph5g,137.0,Unavailable,68.0,142350141.0,C,156000.0,3080.0
Q_7MKi9MeC8,UCMRq9ADyETX-Touo4Srph5g,209.0,Unavailable,110.0,142350141.0,C,156000.0,2754.0
6W5IJKyDLok,UCMRq9ADyETX-Touo4Srph5g,159.0,Unavailable,975.0,142350141.0,C,156000.0,2807.0
xlD3-xCh3zU,UCMRq9ADyETX-Touo4Srph5g,226.0,Unavailable,450.0,142350141.0,C,156000.0,2960.0
lDhIl3QzjnM,UCMRq9ADyETX-Touo4Srph5g,88.0,Unavailable,190.0,142350141.0,C,156000.0,2955.0
khZpydHOFJQ,UCMRq9ADyETX-Touo4Srph5g,60.0,Unavailable,199.0,142350141.0,C,156000.0,2765.0
94-T5FwKw6U,UCMRq9ADyETX-Touo4Srph5g,255.0,Unavailable,81.0,142350141.0,C,156000.0,2913.0
qzfuIJNmObg,UCMRq9ADyETX-Touo4Srph5g,120.0,Unavailable,82.0,142350141.0,C,156000.0,2926.0
vd6m-dvyNNE,UCMRq9ADyETX-Touo4Srph5g,133.0,Unavailable,956.0,142350141.0,C,156000.0,2907.0
wKHHXm296Jo,UCMRq9ADyETX-Touo4Srph5g,199.0,Unavailable,2850.0,142350141.0,C,156000.0,2951.0
9z_QiJ3HiE4,UCMRq9ADyETX-Touo4Srph5g,201.0,Unavailable,211.0,142350141.0,C,156000.0,3093.0
rwiZtU_Ayo0,UCMRq9ADyETX-Touo4Srph5g,170.0,Unavailable,222.0,142350141.0,C,156000.0,3240.0
FOt968VSSG8,UCMRq9ADyETX-Touo4Srph5g,110.0,Unavailable,295.0,142350141.0,C,156000.0,3159.0
jQA8tTMODsQ,UCMRq9ADyETX-Touo4Srph5g,131.0,Unavailable,27.0,142350141.0,C,156000.0,3176.0
q3UOTxaWWxQ,UCMRq9ADyETX-Touo4Srph5g,185.0,Unavailable,886.0,142350141.0,C,156000.0,3085.0
aVPe5W8UaVo,UCMRq9ADyETX-Touo4Srph5g,209.0,Unavailable,132.0,142350141.0,C,156000.0,3039.0
pPP8X8pa8WA,UCMRq9ADyETX-Touo4Srph5g,169.0,Unavailable,172.0,142350141.0,C,156000.0,3178.0
nqFg_953T0c,UCMRq9ADyETX-Touo4Srph5g,308.0,Unavailable,104.0,142350141.0,C,156000.0,3070.0
